04212433898	A	1	4	3	2	3	3	2	4	3	2
04302563698	C	6	4	4	5	3	3	5	5	6	6
05222017827	B	4	4	4	2	2	5	5	2	3	3
04210262276	A	4	3	5	3	1	2	3	4	2	3
06250531886	A	1	5	1	3	1	4	4	1	5	5
06311373495	E	2	6	2	3	4	3	1	2	6	5
04251661832	C	3	5	5	3	3	4	2	2	6	6
04322349115	D	4	3	6	2	4	2	2	5	1	1
04242127693	E	3	2	3	3	5	3	1	4	3	5
04220653327	D	1	2	5	6	6	4	4	2	5	2
06222697233	C	5	2	1	5	6	3	3	5	6	4
05290728911	D	3	2	4	3	3	3	6	1	4	6
06220167422	E	3	3	4	2	5	2	1	5	4	6
06301461991	C	1	6	2	2	2	2	4	6	1	5
06243064254	A	1	2	5	3	1	5	5	5	4	5
06270896172	A	2	4	3	2	2	2	2	5	2	5
06270243325	A	4	4	1	4	4	6	2	5	2	6
06322326424	B	1	6	1	1	2	5	3	3	4	5
05241911964	E	1	2	1	4	1	3	5	3	6	2
04320692581	B	5	1	3	3	1	3	1	1	4	6
05212855723	C	6	5	3	3	3	2	3	2	1	6
05271791189	D	2	2	3	1	3	1	2	6	1	6
04283068142	D	5	6	2	1	4	1	3	5	3	4
06232646511	A	4	5	3	1	5	6	4	5	3	1
06241464285	B	5	3	1	2	3	3	5	1	5	1
05282863462	E	4	3	4	5	4	5	4	6	2	1
05262014682	D	2	3	6	2	6	4	5	3	5	3
06272344192	D	1	1	5	1	1	3	6	5	1	4
05310735442	E	4	6	6	4	5	6	5	1	4	2
04282523356	E	6	2	1	2	6	3	2	5	3	6
04251757313	D	5	3	3	3	3	5	5	6	1	5
05322956718	B	1	3	3	6	6	6	6	6	2	3
06221293348	B	4	1	5	5	4	2	5	5	5	3
05271142879	B	2	6	1	1	2	3	5	4	6	6
05271692428	B	6	6	4	3	6	5	2	6	4	3
06271165264	E	6	5	2	5	2	5	5	3	3	5
04302457586	D	4	2	1	1	5	1	4	2	4	6
04311869352	A	2	2	1	6	4	5	5	3	5	3
05232321376	B	1	4	1	5	1	6	5	2	2	3
04320381142	C	3	4	3	4	3	5	5	6	4	5
04273037271	E	5	4	5	4	1	2	4	2	6	4
06210326835	C	5	5	3	6	6	5	3	1	4	3
04271246866	E	3	4	6	3	2	1	5	3	4	4
05242952485	C	4	4	2	4	6	3	5	4	6	1
05230855536	E	6	1	4	5	5	4	2	4	2	6
06230479597	B	4	3	1	6	5	4	2	5	6	3
06211355429	C	3	4	6	6	2	4	6	1	5	2
06221851346	B	1	4	4	3	2	4	3	3	3	1
04262198383	D	5	3	5	1	3	1	6	5	4	5
04322477577	B	1	2	3	3	6	5	4	2	5	1
04281588626	D	1	4	5	4	6	6	1	3	1	5
05301249541	A	3	1	5	4	5	1	1	1	2	1
05212552361	D	4	5	1	4	5	2	1	5	3	3
05251756111	C	3	3	3	4	3	3	6	2	6	2
05291975336	D	4	6	5	4	4	4	2	1	2	1
06230273429	D	5	4	6	2	5	3	6	6	5	6
04221324242	D	2	5	4	4	2	6	6	1	3	4
04320414226	C	6	1	5	2	1	3	1	1	1	4
06231662279	B	4	5	6	1	3	4	3	1	3	1
04322967593	E	1	5	3	2	4	6	6	2	5	6
05242179727	E	6	4	6	2	3	2	4	4	3	3
06271275714	C	4	5	2	6	1	6	3	6	1	5
05251539527	E	5	3	6	6	1	5	6	2	1	4
06312351465	A	3	1	6	4	4	5	6	1	5	2
05231833315	E	4	6	3	3	2	1	1	6	5	1
05211491656	D	3	6	4	3	2	1	5	2	6	2
04322236228	C	1	1	6	3	6	2	3	1	4	4
04270981221	B	6	5	4	6	6	6	5	2	2	2
04323112299	C	5	2	2	1	4	6	5	3	2	5
04321294256	C	3	3	3	2	6	1	5	6	2	6
05222059821	D	2	5	1	1	6	4	3	1	3	1
04251635387	C	5	4	4	6	4	4	4	1	3	2
05312783665	E	4	5	6	1	2	2	6	1	4	4
04252688254	B	4	6	4	3	2	6	4	2	3	1
05311267935	E	5	1	5	5	2	2	4	4	3	6
05212017314	B	1	4	5	3	2	5	3	4	5	5
04272659852	E	5	6	4	4	3	1	5	3	3	2
06221646115	D	3	1	4	5	2	5	4	2	1	1
05220752634	D	1	4	5	1	1	5	4	5	3	5
04252691366	D	5	4	3	5	4	3	2	1	1	4
04271444653	A	6	1	1	1	5	5	3	1	4	3
06252412981	C	1	4	6	2	4	5	2	2	1	3
06231959823	B	3	3	5	6	2	1	5	3	3	2
04322749687	A	4	3	1	1	3	2	6	5	4	4
05261216948	A	2	3	2	5	6	3	6	2	4	1
04260448718	C	5	4	3	2	3	5	5	6	6	5
06290153828	D	1	1	5	1	5	1	1	2	2	4
06311537835	E	2	5	5	2	3	2	5	6	3	2
04261052846	C	2	4	4	5	5	3	5	5	5	6
05241314583	C	6	4	6	4	4	5	1	4	2	2
04221789441	A	1	5	5	5	2	2	5	2	3	4
04321135429	B	6	6	1	1	4	3	3	1	1	6
05240643675	E	1	4	3	2	1	2	1	4	6	3
04212219528	A	1	6	4	4	2	3	3	5	3	5
04210571118	B	5	5	2	4	1	4	1	6	3	5
05311836722	E	5	5	3	3	2	2	1	2	2	4
06311993851	A	3	2	6	2	1	2	2	5	5	6
04322166497	D	6	5	1	3	5	4	1	4	2	6
04302132997	B	6	1	1	3	6	3	1	2	5	5
06211188816	A	3	2	2	4	1	2	6	6	5	3
05230218238	D	2	3	3	3	6	3	5	3	4	1
06270226964	C	4	2	2	3	6	2	5	2	3	6
06282524696	A	3	3	4	3	5	3	6	3	3	6
06212022685	C	1	6	5	5	1	1	6	1	1	4
06282991883	C	1	6	6	5	5	5	6	1	6	5
04311776218	E	2	4	4	4	5	1	3	6	1	4
04291283294	E	6	4	2	3	5	4	4	1	4	1
06282354325	C	4	6	3	2	5	4	6	1	4	5
05272063946	C	2	4	1	1	1	3	4	3	4	5
04222439758	B	5	1	2	3	5	5	3	2	1	6
05270635332	B	4	3	4	6	2	5	6	2	6	4
05221711951	E	2	6	6	2	3	2	5	2	2	1
06252078987	A	4	6	5	1	5	5	2	4	3	6
05301082764	A	2	1	3	2	6	3	4	6	4	5
05242847152	B	5	2	4	6	5	4	1	4	5	1
06211728568	E	1	2	4	3	6	5	1	4	2	5
05241014476	E	6	4	6	4	3	3	4	6	2	3
06211771771	D	5	4	4	5	6	1	4	1	6	5
06280262741	B	2	1	1	1	1	3	2	1	6	3
06290777882	A	4	4	3	6	3	5	4	5	2	3
04222237189	C	2	1	3	2	6	6	2	4	3	5
06260573911	C	5	3	2	1	2	5	1	4	1	1
06250351581	B	6	1	6	3	1	1	4	6	3	3
05252822947	B	4	4	6	3	1	5	6	6	3	6
06241515547	D	5	1	3	3	5	1	3	3	1	1
06242247485	C	5	6	5	2	6	6	6	6	6	4
06310268323	C	3	1	1	3	5	4	6	6	2	6
06292789595	E	6	3	6	6	2	5	3	6	2	4
05322859745	E	2	6	6	1	4	3	4	3	5	5
06252687547	A	2	6	6	6	6	2	4	5	1	6
05320151559	B	3	3	4	2	3	4	4	2	3	1
06272133941	B	1	3	3	3	1	3	3	1	5	5
05322879857	B	5	4	6	2	3	2	5	4	4	1
06281787241	A	6	6	3	2	3	6	1	1	1	4
06291395467	A	3	2	3	3	5	1	1	3	5	4
04220471341	A	5	6	1	2	1	5	4	6	1	2
05312472967	A	1	6	5	1	4	3	4	2	2	6
06302743256	E	1	6	6	6	5	3	6	4	1	6
06242727569	B	6	4	4	3	2	1	3	4	2	3
04290139138	D	3	4	4	5	4	4	4	2	3	1
04260671981	A	4	4	5	6	3	2	3	5	6	6
06252866995	A	3	4	3	4	3	2	1	5	6	2
05261776989	A	3	5	2	1	6	5	4	1	1	4
06302124686	D	4	3	4	5	6	6	6	2	4	1
05301531985	A	4	6	4	6	3	6	4	3	4	1
06232194991	C	5	2	6	6	2	3	5	3	3	6
04322352494	A	2	4	3	3	2	1	5	1	4	6
05282164754	E	3	5	1	4	4	4	4	4	1	3
04270492688	A	3	2	2	5	2	4	1	6	3	6
06292277465	D	6	1	4	2	6	3	2	5	4	5
06240499723	A	6	3	6	2	5	5	1	1	6	2
06250245332	B	3	6	6	4	4	5	6	4	6	3
06310261968	A	2	2	2	2	6	6	3	6	2	4
04300715523	B	1	3	5	6	4	5	2	3	3	3
06252863688	A	2	1	4	2	4	2	6	2	1	1
05300657831	E	2	1	6	4	3	6	5	2	2	2
06281372474	D	3	1	3	1	3	1	1	5	1	6
05261614586	E	3	4	6	6	2	3	3	6	2	1
06291096184	A	4	6	6	6	5	5	2	2	3	2
05320348427	C	2	6	3	6	1	6	2	4	1	2
06252348262	D	3	4	5	3	4	4	3	4	1	6
06312431145	D	6	6	1	3	3	6	1	1	6	3
06270282494	E	1	3	4	3	4	4	6	5	3	4
05251759862	C	6	3	6	6	5	6	3	5	6	1
06242642495	C	3	2	6	4	4	6	5	5	1	1
05251288148	E	5	4	5	4	6	6	6	3	4	1
04261884843	C	1	5	6	3	5	4	1	2	1	5
04232048296	C	4	6	5	3	4	3	2	3	5	5
04270565474	E	4	1	5	5	5	3	3	3	3	4
06311741973	B	5	2	5	1	6	2	2	2	4	2
05252234964	A	5	3	5	6	2	4	4	5	1	4
05260233911	C	3	5	4	4	3	5	3	2	5	4
04302243424	B	1	3	4	4	5	3	2	1	6	6
04302753811	B	5	3	5	6	4	6	5	6	4	1
05211027219	C	6	6	5	3	1	5	3	5	3	6
04221547597	E	6	4	4	4	1	5	6	4	4	2
04321014531	E	3	6	2	4	6	2	4	2	4	5
06262565529	B	6	1	4	5	3	6	5	5	1	4
05323096914	B	5	3	1	2	2	2	4	2	5	5
06251946621	A	6	2	6	5	5	1	2	2	1	6
05221867928	E	2	3	2	2	1	2	3	6	4	2
04280274858	B	2	6	4	6	2	1	6	6	4	5
04270263754	B	4	4	2	2	3	5	4	4	6	4
04312394268	D	5	6	2	1	6	6	6	5	4	1
06301331971	E	2	3	2	5	4	6	5	3	4	6
04321695859	E	6	4	5	2	3	6	3	1	4	1
05292532714	A	4	3	3	1	2	4	5	6	3	1
05291742453	D	4	1	2	1	4	3	6	6	6	4
06280246626	C	4	4	3	5	3	1	3	2	2	4
05251671795	C	2	6	4	2	6	2	4	6	2	4
04322122897	C	3	3	1	2	6	5	1	6	5	1
05210965756	C	4	2	1	2	1	1	4	1	4	3
04273174482	C	3	1	5	4	5	5	6	1	4	3
05210813844	A	1	1	2	3	1	2	6	3	6	4
04221363342	C	2	3	5	5	5	5	3	1	4	6
05292231149	A	1	6	3	6	4	4	6	5	6	2
06251331973	E	6	4	5	1	2	3	3	3	4	3
06280914617	D	1	3	2	3	1	5	5	3	4	5
06211038272	D	6	3	5	1	3	6	1	2	4	3
05272281586	A	4	3	2	2	2	3	6	2	1	2
05231077292	D	6	4	6	2	1	1	1	4	3	5
05210591661	B	6	6	6	1	6	5	5	1	5	2
05321642995	E	1	1	5	2	1	1	2	1	4	2
04282096591	C	6	3	2	4	2	6	5	5	1	2
06250737329	A	4	3	5	5	6	6	5	3	4	6
04301546337	C	2	1	1	3	3	3	4	5	5	5
05312586114	C	2	3	1	4	1	1	4	3	5	6
05240713369	D	2	6	4	3	1	5	3	3	6	1
06271049715	D	3	4	4	1	5	3	6	1	2	2
04303132149	B	2	3	6	2	6	4	3	4	6	2
05210119612	C	3	1	1	1	2	2	1	2	4	3
06222121972	C	5	5	4	1	3	5	1	2	2	4
05250797559	A	3	5	4	6	4	3	5	3	2	3
06281736573	A	2	6	2	5	5	5	3	5	5	4
05221073846	C	1	3	4	2	4	4	3	1	2	5
06310678768	A	3	5	3	2	4	4	1	6	3	1
06321457927	E	4	6	5	6	1	3	5	6	6	3
05291677931	C	3	3	5	2	2	2	6	2	2	5
06250613919	D	4	5	3	6	5	2	3	3	1	5
05220453818	D	2	3	6	6	3	4	6	4	6	5
04302154421	A	3	2	5	3	4	6	5	6	4	3
04220868947	C	5	2	5	2	5	2	6	3	6	4
05212959847	B	3	6	5	5	3	5	3	4	6	6
06270395336	D	4	6	6	4	6	4	6	4	6	1
05221941336	A	5	5	2	5	3	5	6	6	5	1
05232864888	A	1	2	6	3	2	4	5	5	4	2
04272176379	A	5	4	3	5	4	1	3	5	2	3
06261641923	D	6	5	6	6	4	1	3	6	4	1
05211791671	E	6	4	5	4	6	2	4	6	5	3
06312463153	B	2	3	3	1	5	2	5	4	4	3
04222555931	A	1	5	4	3	5	2	4	4	6	4
06302217966	C	6	2	5	3	5	1	3	4	3	5
04292883714	B	2	2	4	3	4	6	2	1	5	4
05231656396	A	6	3	4	6	1	5	3	5	3	6
04282345862	B	4	4	4	1	3	1	3	6	3	5
06292079432	D	3	4	6	1	2	6	4	1	5	4
04262966784	E	1	2	5	2	4	5	1	6	5	5
04222919528	E	2	1	5	3	6	2	5	2	1	2
04241241554	A	3	4	4	2	3	3	6	4	5	2
05282577666	C	5	4	6	3	3	4	1	4	5	5
06292121894	C	5	2	5	3	2	5	3	6	6	1
05280338588	E	2	5	6	2	6	4	1	4	4	5
05220393769	E	5	1	4	6	5	3	6	4	3	3
05231164965	E	6	4	1	4	2	6	1	1	6	5
04281987432	D	6	4	6	6	2	1	4	1	4	3
05292755342	D	1	6	4	2	4	2	6	5	1	5
05300499633	E	5	5	6	5	6	4	6	4	3	1
04262749527	C	5	2	3	3	6	6	3	3	2	6
05212066424	E	3	5	1	5	5	5	2	5	4	2
04210198618	C	4	4	2	2	4	1	3	2	1	1
04270187269	B	1	1	5	1	6	2	4	1	5	2
04311735949	E	6	1	2	6	6	1	3	4	1	6
04322637463	B	1	5	3	5	2	4	3	1	3	4
06222031374	D	2	5	1	1	4	3	5	3	3	6
06231031642	D	1	5	1	4	5	2	2	6	4	2
06281674187	B	4	1	6	5	4	5	3	5	2	3
05282798957	A	2	1	2	3	5	6	1	6	1	4
05280282955	C	3	2	5	3	2	4	2	6	5	1
04312496564	A	1	4	5	6	1	4	2	4	5	3
04240352969	A	5	4	1	3	5	6	4	2	1	2
04261235236	E	5	3	6	3	2	1	3	5	6	5
05260317657	D	5	5	1	1	1	3	2	1	5	6
04290512379	A	6	1	5	3	1	4	4	1	1	1
04272065699	C	5	3	4	2	6	1	5	6	6	6
05282141199	B	3	3	1	2	6	3	2	4	5	1
04290364242	B	2	4	1	6	5	4	6	4	5	6
04292433643	C	6	3	4	6	5	5	3	6	6	3
05251224993	A	4	5	3	6	6	5	2	1	6	5
05272934156	D	2	6	1	4	3	2	3	4	1	1
04243059153	B	3	4	4	5	6	1	5	1	3	6
06312155991	E	1	5	1	1	4	5	2	5	4	3
06301432856	E	2	3	1	6	6	5	1	6	2	1
05230347738	A	5	3	6	4	1	5	2	4	3	3
06260677875	C	2	2	3	3	1	2	1	6	5	1
05262847444	E	2	5	2	1	3	5	3	5	6	1
06251345772	C	6	6	3	3	2	4	4	6	6	6
06260471912	C	4	6	5	1	2	6	2	4	5	2
05320643263	E	6	5	2	1	3	3	2	5	3	5
05232575515	D	4	2	4	3	5	5	1	5	3	3
04272524233	A	5	1	5	2	6	6	1	2	5	6
06322432819	E	3	3	6	4	6	2	1	1	4	2
06221737622	A	3	1	2	1	5	6	4	3	3	2
06241677346	D	6	5	3	1	4	1	2	3	5	6
05292938961	E	1	1	4	4	4	3	5	4	4	1
04261338519	C	6	2	2	4	3	6	2	6	2	1
05270619132	C	3	6	2	6	6	5	6	2	6	2
05261732549	B	4	5	1	2	4	5	3	3	2	1
05310758625	E	1	2	1	4	1	5	1	3	1	2
06272433317	A	5	4	4	1	3	3	2	6	4	1
05263065229	B	1	6	2	2	6	4	3	2	3	1
06322126833	D	5	6	5	6	5	2	3	3	5	6
05250594941	B	1	4	1	3	2	2	2	4	3	5
06241611854	D	3	6	3	3	4	5	6	1	4	6
05242225466	A	3	3	2	3	4	2	6	5	3	1
05302399962	B	4	4	4	4	4	2	3	1	1	4
04262516583	D	3	2	5	2	3	2	6	6	2	2
06310293655	B	5	6	6	4	4	6	2	5	5	1
05232252782	D	1	1	6	6	2	6	2	4	2	2
06243056864	B	3	5	2	5	6	5	5	6	5	4
05260731563	C	6	4	3	1	1	3	6	6	4	4
06290143153	B	3	5	6	4	1	3	3	5	1	2
06302554829	D	1	2	1	4	2	3	1	4	4	6
05292195311	E	1	5	2	4	2	2	5	4	4	3
05290811635	A	3	3	2	5	1	5	4	6	1	5
04222787417	D	3	4	5	3	4	6	3	4	3	5
06290595875	D	3	4	5	4	5	1	4	3	4	4
06212625789	D	4	6	5	6	4	4	6	1	2	2
04280196286	D	5	2	1	1	5	1	2	5	5	1
05282452255	A	2	6	2	5	2	6	3	2	1	2
04272583735	A	2	4	3	6	4	2	5	2	3	2
05212758293	E	1	6	4	1	2	3	1	3	2	1
05322736688	B	2	3	1	5	5	4	6	1	1	2
04261917194	E	3	6	3	5	6	3	4	5	5	4
06241281529	B	1	3	3	3	5	5	6	3	1	4
05321054387	D	6	3	2	4	3	4	2	4	3	3
05282646571	B	4	3	3	5	4	5	2	4	3	1
04222199151	E	4	6	1	6	3	5	6	3	5	2
06240254517	B	4	3	6	5	3	3	6	3	4	4
05210324911	C	4	4	6	1	2	2	6	4	5	1
05260357819	B	2	3	5	2	1	6	5	4	2	5
04312686862	B	1	4	3	5	4	1	5	2	1	5
06291713193	E	3	2	6	5	1	2	1	3	5	5
04222652218	C	6	6	6	4	5	5	1	6	4	6
05260324824	B	5	2	3	5	6	2	6	5	4	4
05220795592	D	4	6	5	3	1	4	6	6	1	1
05211582316	D	2	4	4	3	4	1	2	4	6	2
06321837318	E	1	6	2	5	6	2	4	2	6	1
04211937829	B	2	4	1	5	6	6	1	4	2	3
05240399842	E	2	1	6	2	2	6	4	3	3	4
05241975225	A	1	5	1	3	6	1	3	6	4	2
04322336461	A	1	3	1	6	4	2	2	5	3	4
06221648971	C	2	3	1	2	3	6	3	5	6	6
05210474739	E	4	3	6	2	2	1	2	4	4	4
04232764495	E	4	6	5	6	3	1	4	2	3	6
06250788516	B	6	6	3	2	6	2	1	3	4	3
05283018113	C	3	2	5	5	3	4	6	1	4	1
06212829763	B	6	6	1	3	3	6	2	5	5	4
04210875946	C	4	4	6	5	6	2	6	3	2	5
04232732463	C	5	2	5	2	6	1	5	6	6	6
04232772687	A	5	2	6	6	5	3	2	3	6	4
06311892686	A	5	5	4	2	6	1	4	6	4	3
04242548186	D	6	4	2	6	1	6	6	1	2	1
05220722543	D	4	5	4	1	4	5	5	5	6	3
06270134791	C	3	2	5	2	4	4	1	2	4	1
06270221419	C	5	3	6	6	1	1	1	5	4	5
06221722747	D	5	3	6	3	3	6	1	5	1	2
04271123174	E	1	3	4	2	4	2	3	6	3	4
04250311462	E	5	4	2	4	5	5	6	5	4	2
04272589595	D	5	3	4	6	1	5	4	3	4	1
06212532751	D	2	1	3	4	2	1	4	5	3	6
